,index,hotbit
372,372,-106.02656905626577
373,373,-106.02645943227697
374,374,-106.02453452382167
375,375,-106.02447384583604
376,376,-106.0231745844145
377,377,-106.02292993256106
378,378,-106.02154725556841
379,379,-106.02149863248292
380,380,-106.02057593803897
381,381,-106.02031359795637
382,382,-106.0200297309027
383,383,-106.01943526925356
384,384,-106.01916867953992
385,385,-106.01745253950412
386,386,-106.01713375921986
387,387,-106.0170111650425
388,388,-106.01568625406674
389,389,-106.01469540664709
390,390,-106.01275247372689
391,391,-106.01262755387108
392,392,-106.012366004672
393,393,-106.01235594135892
394,394,-106.0122231632721
395,395,-106.01150527979496
396,396,-106.01117721478943
397,397,-106.01040831008754
398,398,-106.00979497187484
399,399,-106.00845085030107
400,400,-106.00780016024135
401,401,-106.00647903100503
402,402,-106.00591284512393
403,403,-106.00551698436254
404,404,-106.00536945538113
405,405,-106.00506643028996
406,406,-106.00320231560374
407,407,-106.00312648260149
408,408,-106.00272717192354
409,409,-106.00268495489706
410,410,-106.00207029770888
411,411,-106.0018706023717
412,412,-106.00137771184245
413,413,-106.00051716981307
414,414,-106.00009239950657
415,415,-105.99834822724154
416,416,-105.99821918064015
417,417,-105.9977477329711
418,418,-105.99538513624566
419,419,-105.99397273539114
420,420,-105.99264559859046
421,421,-105.99239473895409
422,422,-105.98988693328556
423,423,-105.98980191689566
424,424,-105.98979568458151
425,425,-105.98959812342855
426,426,-105.98935054950744
427,427,-105.9893018631808
428,428,-105.98722828305506
429,429,-105.9870543014705
430,430,-105.98501863414276
431,431,-105.98480074774966
432,432,-105.98379635923641
433,433,-105.98230392288758
434,434,-105.98224146813118
435,435,-105.98202453860677
436,436,-105.98107028225752
437,437,-105.98099255713532
438,438,-105.98051511306483
439,439,-105.98032748528396
440,440,-105.9802901633443
441,441,-105.97908704958718
442,442,-105.9783032843892
443,443,-105.97707127816068
444,444,-105.97664554792505
445,445,-105.97544935947985
446,446,-105.97326231290026
447,447,-105.97187107835714
448,448,-105.97088597492461
449,449,-105.9686488295556
450,450,-105.9680466355627
451,451,-105.96675205016857
452,452,-105.96377455218521
453,453,-105.96340701062582
454,454,-105.9624103409293
455,455,-105.9621596301156
456,456,-105.96158758928118
457,457,-105.96158097701141
458,458,-105.96089495368767
459,459,-105.95937118309689
460,460,-105.95837137548358
461,461,-105.95790887555461
462,462,-105.95777800592168
463,463,-105.95689004720703
464,464,-105.95655255186148
465,465,-105.95615543361816
466,466,-105.95611345410146
467,467,-105.95572794836175
468,468,-105.95546724991584
469,469,-105.95507986111556
470,470,-105.95153651366093
471,471,-105.95089279483147
472,472,-105.95072486180482
473,473,-105.94837582192486
474,474,-105.94824132245071
475,475,-105.94636447363166
476,476,-105.9458699417861
477,477,-105.94385595080189
478,478,-105.94343469663715
479,479,-105.94248218640837
480,480,-105.94120024392487
481,481,-105.94099293977456
482,482,-105.93868329370684
483,483,-105.93740397654915
484,484,-105.93730930728736
485,485,-105.93628163252038
486,486,-105.93161083562552
487,487,-105.92693679187255
488,488,-105.92667112663344
489,489,-105.92613162093232
490,490,-105.92539291253286
491,491,-105.91947665809903
492,492,-105.91837581609036
493,493,-105.91602466100335
494,494,-105.91594525620644
495,495,-105.9153655781904
496,496,-105.91362536934469
497,497,-105.91212540004403
498,498,-105.91189917996587
499,499,-105.91154465379884
500,500,-105.91055237668206
501,501,-105.91046053913135
502,502,-105.90816743913354
503,503,-105.9069197465044
504,504,-105.90586733405621
505,505,-105.90461196067349
506,506,-105.90339274894575
507,507,-105.90281100589789
508,508,-105.90230227083521
509,509,-105.90085718627222
510,510,-105.89963777343291
511,511,-105.89954540064684
512,512,-105.8984284470555
513,513,-105.89826834667929
514,514,-105.89546406498323
515,515,-105.89531916512715
516,516,-105.8948028394808
517,517,-105.89348263961892
518,518,-105.89162567616063
519,519,-105.89072567591279
520,520,-105.88997605522889
521,521,-105.88931982619067
522,522,-105.88831864796282
523,523,-105.88639219026777
524,524,-105.88518739611641
525,525,-105.88458851576866
526,526,-105.88289295236291
527,527,-105.88066253732438
528,528,-105.88050814178757
529,529,-105.87664178297484
530,530,-105.87550989165652
531,531,-105.87331285671928
532,532,-105.8732117171619
533,533,-105.87221529111696
534,534,-105.8718563427883
535,535,-105.87145610431332
536,536,-105.87132121813681
537,537,-105.86941538005567
538,538,-105.86805651573843
539,539,-105.86705604343865
540,540,-105.86463039432442
541,541,-105.86170690206643
542,542,-105.85867369087612
543,543,-105.8574572457552
544,544,-105.85663762326453
545,545,-105.85583795201228
546,546,-105.85540491589632
547,547,-105.8496210415334
548,548,-105.84888389879268
549,549,-105.84880048742536
550,550,-105.84879242315924
551,551,-105.8426736911673
552,552,-105.84254006982815
553,553,-105.83820746864046
554,554,-105.83680328007449
555,555,-105.83620906561862
556,556,-105.83544916930407
557,557,-105.83045848295876
558,558,-105.82923253584931
559,559,-105.82802189357392
560,560,-105.82654050171402
561,561,-105.82600329678269
562,562,-105.82592682851953
563,563,-105.82338403114761
564,564,-105.82135054714047
565,565,-105.82047420307254
566,566,-105.81894586831129
567,567,-105.81751584195183
568,568,-105.81602993730814
569,569,-105.81351850420992
570,570,-105.81286279854339
571,571,-105.80672461326776
572,572,-105.80412204504012
573,573,-105.80382356307518
574,574,-105.80295763636309
575,575,-105.80247538293463
576,576,-105.79928539293553
577,577,-105.79731859346282
578,578,-105.79728842270663
579,579,-105.79572689521785
580,580,-105.79272206467999
581,581,-105.7896524835719
582,582,-105.78055898989794
583,583,-105.77927254879182
584,584,-105.77836336742894
585,585,-105.7749718354628
586,586,-105.77470188959126
587,587,-105.77096432867927
588,588,-105.76991237330174
589,589,-105.76966071322465
590,590,-105.76602275798211
591,591,-105.76500114375847
592,592,-105.76353400695064
593,593,-105.75861787390897
594,594,-105.75759044023835
595,595,-105.75669826028047
596,596,-105.7552882642093
597,597,-105.75526873342608
598,598,-105.7542763563315
599,599,-105.74835822598266
600,600,-105.74627196261167
601,601,-105.74095074015588
602,602,-105.73621468914632
603,603,-105.73518003699576
604,604,-105.7344756116471
605,605,-105.73364989076254
606,606,-105.73169582620403
607,607,-105.73149342754584
608,608,-105.72998291484384
609,609,-105.72452387542421
610,610,-105.7205420786587
611,611,-105.71743279814098
612,612,-105.71217415082549
613,613,-105.71117471027264
614,614,-105.71015189228524
615,615,-105.7074800959341
616,616,-105.7021615278743
617,617,-105.70150177250036
618,618,-105.70031689078519
619,619,-105.69430526635972
620,620,-105.69426737872482
621,621,-105.69383937777741
622,622,-105.69300428073984
623,623,-105.68283406480748
624,624,-105.68242253282551
625,625,-105.6722186815067
626,626,-105.66809517284366
627,627,-105.6651113360291
628,628,-105.66492993860265
629,629,-105.6645354737783
630,630,-105.65586904960242
631,631,-105.65521330151978
632,632,-105.65519072233258
633,633,-105.64842035776076
634,634,-105.64823324634199
635,635,-105.64815940157712
636,636,-105.64798149584396
637,637,-105.6476031307534
638,638,-105.64698747693399
639,639,-105.6463659037172
640,640,-105.6437483751763
641,641,-105.64008447969661
642,642,-105.6397870129
643,643,-105.63692254705359
644,644,-105.63305728858813
645,645,-105.63089756104318
646,646,-105.62909081118107
647,647,-105.62688938782901
648,648,-105.6230617409484
649,649,-105.62213713581048
650,650,-105.61917529747768
651,651,-105.6157774787224
652,652,-105.61382076532732
653,653,-105.61153162262826
654,654,-105.61147015257382
655,655,-105.61091452888627
656,656,-105.60953936712053
657,657,-105.60821250213337
658,658,-105.6079598142461
659,659,-105.60481794566363
660,660,-105.59991991668801
661,661,-105.5946368294052
662,662,-105.59378141278467
663,663,-105.59375527509087
664,664,-105.59181032702065
665,665,-105.59082429151579
666,666,-105.58648944654647
667,667,-105.58330685373755
668,668,-105.58234180293312
669,669,-105.58028625853115
670,670,-105.57793245334801
671,671,-105.57406220888527
672,672,-105.57190265239353
673,673,-105.57147023253958
674,674,-105.56950398105198
675,675,-105.56790489399589
676,676,-105.56604816480649
677,677,-105.56409775116083
678,678,-105.56197243704423
679,679,-105.56081132461293
680,680,-105.56045082906871
681,681,-105.5598626634403
682,682,-105.55783036157482
683,683,-105.55666210570632
684,684,-105.55185873099413
685,685,-105.54880331249012
686,686,-105.54811490393547
687,687,-105.5371592901729
688,688,-105.5365746587031
689,689,-105.53607244242824
690,690,-105.53257724880882
691,691,-105.53248222340721
692,692,-105.52809240927456
693,693,-105.51480160204483
694,694,-105.50520889572954
695,695,-105.5020144845239
696,696,-105.49691893645502
697,697,-105.48946074824084
698,698,-105.48784617948502
699,699,-105.48766221963763
700,700,-105.47985336368595
